frame,cavity_energy_hartree,no_cavity_energy_hartree,delta_cavity_minus_no_cavity_hartree,delta_cavity_minus_no_cavity_kcal_mol,xyz_comment
3352,-436.4967565577,-436.6671169366622,0.1703603789621866,106.90275180375211,Step 3351  E=-436.4967565577  phi=44.439  theta=66.186
3356,-436.5088305869,-436.68031867551525,0.17148808861526277,107.61040029504983,Step 3355  E=-436.5088305869  phi=44.975  theta=65.038
3360,-436.5050752843,-436.6758391591968,0.17076387489680656,107.1559493254721,Step 3359  E=-436.5050752843  phi=45.181  theta=63.947
3364,-436.4949186719,-436.66503294997784,0.17011427807784685,106.74832116725362,Step 3363  E=-436.4949186719  phi=44.840  theta=62.933
3368,-436.4998262036,-436.6711981718568,0.17137196825683532,107.537533670005,Step 3367  E=-436.4998262036  phi=43.893  theta=62.164
3372,-436.501952547,-436.67434878473154,0.17239623773156154,108.18027246938934,Step 3371  E=-436.5019525470  phi=42.565  theta=61.795
3376,-436.492704729,-436.66411343984396,0.1714087108439344,107.56058999151125,Step 3375  E=-436.4927047290  phi=41.322  theta=61.729
3380,-436.4815045095,-436.6522395694456,0.17073505994562765,107.13786767061266,Step 3379  E=-436.4815045095  phi=40.665  theta=61.812
3384,-436.4954377529,-436.66716282564556,0.17172507274557347,107.7591100820224,Step 3383  E=-436.4954377529  phi=40.890  theta=62.046
3388,-436.5052963431,-436.6764411724872,0.17114482938723086,107.39500187740022,Step 3387  E=-436.5052963431  phi=41.949  theta=62.367
3392,-436.5035326211,-436.67190830145927,0.16837568035924733,105.65733462724793,Step 3391  E=-436.5035326211  phi=43.438  theta=62.668
3396,-436.500558414,-436.6679273935884,0.1673689795883888,105.02562035598758,Step 3395  E=-436.5005584140  phi=44.759  theta=62.905
3400,-436.5075520759,-436.67614244265206,0.16859036675208472,105.79205237270583,Step 3399  E=-436.5075520759  phi=45.497  theta=62.964
3404,-436.5036783669,-436.6722722441021,0.16859387720211316,105.7942552133569,Step 3403  E=-436.5036783669  phi=45.770  theta=62.731
3408,-436.4895226652,-436.6571551325238,0.16763246732381276,105.19096140626554,Step 3407  E=-436.4895226652  phi=46.086  theta=62.302
3412,-436.4937019435,-436.66283740704256,0.1691354635425455,106.13410577300135,Step 3411  E=-436.4937019435  phi=46.847  theta=61.861
3416,-436.5032911156,-436.67523026612275,0.17193915052274633,107.89344591538473,Step 3415  E=-436.5032911156  phi=48.039  theta=61.470
3420,-436.5025209481,-436.67460820042305,0.17208725232302413,107.98638119818486,Step 3419  E=-436.5025209481  phi=49.298  theta=61.203
3424,-436.4932600552,-436.66392396812347,0.17066391292348726,107.09322224016819,Step 3423  E=-436.4932600552  phi=50.159  theta=61.108
3428,-436.4944635605,-436.6653310508946,0.17086749039464166,107.22096903202339,Step 3427  E=-436.4944635605  phi=50.261  theta=61.130
3432,-436.4993389698,-436.67030569798504,0.17096672818502157,107.28324168567185,Step 3431  E=-436.4993389698  phi=49.456  theta=61.235
3436,-436.5019652018,-436.67070947767314,0.16874427587316632,105.88863180432925,Step 3435  E=-436.5019652018  phi=47.894  theta=61.402
3440,-436.5051922794,-436.6713865163996,0.16619423699961544,104.28845825194688,Step 3439  E=-436.5051922794  phi=46.042  theta=61.496
3444,-436.5093630177,-436.67478744461295,0.1654244269129208,103.80539512931666,Step 3443  E=-436.5093630177  phi=44.495  theta=61.342
3448,-436.5114111711,-436.6767037471037,0.16529257600370784,103.7226574346217,Step 3447  E=-436.5114111711  phi=43.662  theta=60.838
3452,-436.5004424766,-436.6642728179265,0.16383034132644525,102.80509132133582,Step 3451  E=-436.5004424766  phi=43.568  theta=59.871
3456,-436.4933093801,-436.6553226053281,0.1620132252280655,101.66483375412994,Step 3455  E=-436.4933093801  phi=43.975  theta=58.368
3460,-436.4995484941,-436.6614078649058,0.16185937080581425,101.56828864654078,Step 3459  E=-436.4995484941  phi=44.614  theta=56.403
3464,-436.5068641713,-436.6690068875146,0.16214271621464604,101.74609057501502,Step 3463  E=-436.5068641713  phi=45.353  theta=54.119
3468,-436.510701224,-436.67219216829653,0.16149094429653132,101.33709752146976,Step 3467  E=-436.5107012240  phi=46.283  theta=51.760
3472,-436.5110473307,-436.67214561996025,0.16109828926022374,101.09070276614815,Step 3471  E=-436.5110473307  phi=47.622  theta=49.602
3476,-436.516122907,-436.6778037810141,0.16168087401410958,101.45628021865623,Step 3475  E=-436.5161229070  phi=49.461  theta=47.718
3480,-436.5143299493,-436.67684364989816,0.16251370059814008,101.97888679038698,Step 3479  E=-436.5143299493  phi=51.567  theta=46.027
3484,-436.5058057171,-436.668524625341,0.1627189082410041,102.10765653043431,Step 3483  E=-436.5058057171  phi=53.465  theta=44.527
3488,-436.4968510644,-436.6589967613747,0.16214569697467596,101.7479610301737,Step 3487  E=-436.4968510644  phi=54.741  theta=43.257
3492,-436.4971295615,-436.658706585375,0.1615770238749974,101.39111327248057,Step 3491  E=-436.4971295615  phi=55.203  theta=42.142
3496,-436.5021842407,-436.6631922430135,0.1610080023135083,101.0340468517,Step 3495  E=-436.5021842407  phi=54.862  theta=41.084
3500,-436.5099915998,-436.6693518206534,0.15936022085338664,100.00004837428811,Step 3499  E=-436.5099915998  phi=53.880  theta=40.123
3504,-436.5192732338,-436.67596202342025,0.15668878962026156,98.32369996619406,Step 3503  E=-436.5192732338  phi=52.581  theta=39.275
3508,-436.524871142,-436.6792610510278,0.15438990902782734,96.88113061470179,Step 3507  E=-436.5248711420  phi=51.364  theta=38.452
3512,-436.5260229262,-436.6790335151503,0.15301058895028063,96.01559419827578,Step 3511  E=-436.5260229262  phi=50.544  theta=37.548
3516,-436.5201063541,-436.67206981430803,0.1519634602080373,95.35851099195432,Step 3515  E=-436.5201063541  phi=50.214  theta=36.511
3520,-436.5109210181,-436.6616321872207,0.15071116912065463,94.5726864703369,Step 3519  E=-436.5109210181  phi=50.249  theta=35.357
3524,-436.5114568649,-436.6609918414797,0.14953497657967318,93.8346145075487,Step 3523  E=-436.5114568649  phi=50.556  theta=34.200
3528,-436.5165435089,-436.66576321468335,0.1492197057833664,93.63677909597078,Step 3527  E=-436.5165435089  phi=51.291  theta=33.159
3532,-436.5229909444,-436.67232571439536,0.14933476999533468,93.70898297910648,Step 3531  E=-436.5229909444  phi=52.665  theta=32.300
3536,-436.5231238664,-436.6717276062682,0.14860373986817876,93.25025464849058,Step 3535  E=-436.5231238664  phi=54.673  theta=31.637
3540,-436.5282659927,-436.67594240217517,0.14767640947513883,92.66834604127136,Step 3539  E=-436.5282659927  phi=57.103  theta=31.075
3544,-436.5280380073,-436.67591156278377,0.147873555483784,92.79205702946994,Step 3543  E=-436.5280380073  phi=59.673  theta=30.424
3548,-436.5263414734,-436.6746609804855,0.14831950708548902,93.07189588451345,Step 3547  E=-436.5263414734  phi=62.091  theta=29.572
3552,-436.5168978377,-436.6646600035386,0.1477621658385715,92.72215897178656,Step 3551  E=-436.5168978377  phi=64.087  theta=28.545
3556,-436.5187021735,-436.6655819646866,0.14687979118662042,92.16846051801413,Step 3555  E=-436.5187021735  phi=65.471  theta=27.420
3560,-436.5175292717,-436.66387280747597,0.14634353577594084,91.83195516729509,Step 3559  E=-436.5175292717  phi=66.179  theta=26.232
3564,-436.5242137924,-436.6702030749104,0.1459892825103566,91.60965788692319,Step 3563  E=-436.5242137924  phi=66.262  theta=24.984
3568,-436.5228095085,-436.6678632054485,0.14505369694848014,91.02256908304906,Step 3567  E=-436.5228095085  phi=65.855  theta=23.675
3572,-436.5302986153,-436.6737946963295,0.14349608102946831,90.04515033691764,Step 3571  E=-436.5302986153  phi=65.137  theta=22.336
3576,-436.5336968046,-436.67574764844113,0.14205084384110478,89.13825030895121,Step 3575  E=-436.5336968046  phi=64.292  theta=21.028
3580,-436.5388002309,-436.67999979117417,0.14119956027417402,88.60406180558793,Step 3579  E=-436.5388002309  phi=63.505  theta=19.755
3584,-436.5324387376,-436.67270494314147,0.1402662055414794,88.01837286816043,Step 3583  E=-436.5324387376  phi=62.961  theta=18.427
3588,-436.531652351,-436.67092136239114,0.1392690113911499,87.39262409134835,Step 3587  E=-436.5316523510  phi=62.829  theta=17.058
3592,-436.5341772995,-436.67322552612336,0.13904822662334482,87.25407955782185,Step 3591  E=-436.5341772995  phi=63.264  theta=15.833
3596,-436.5379716369,-436.67742188723764,0.1394502503376316,87.50635324733483,Step 3595  E=-436.5379716369  phi=64.378  theta=14.955
3600,-436.5340841911,-436.67354935484724,0.13946516374721796,87.51571155314086,Step 3599  E=-436.5340841911  phi=66.140  theta=14.624
3604,-436.5299389163,-436.66911901959963,0.13918010329962271,87.33683342159418,Step 3603  E=-436.5299389163  phi=68.345  theta=14.941
3608,-436.5336946214,-436.6729473337715,0.13925271237150127,87.3823963021009,Step 3607  E=-436.5336946214  phi=70.726  theta=15.746
3612,-436.531635273,-436.67134312125614,0.1397078482561369,87.66799838169585,Step 3611  E=-436.5316352730  phi=73.084  theta=16.845
3616,-436.5335305157,-436.6738432339089,0.14031271820886104,88.04756000760635,Step 3615  E=-436.5335305157  phi=75.336  theta=18.113
3620,-436.5298803555,-436.6706034448736,0.14072308937363687,88.3050718013855,Step 3619  E=-436.5298803555  phi=77.471  theta=19.380
3624,-436.5371585581,-436.6783183814868,0.14115982338682898,88.57912653230913,Step 3623  E=-436.5371585581  phi=79.475  theta=20.492
3628,-436.5321902995,-436.6739566843245,0.14176638482450699,88.95974958105342,Step 3627  E=-436.5321902995  phi=81.269  theta=21.392
3632,-436.53350878,-436.67588777563554,0.14237899563556766,89.34416866890747,Step 3631  E=-436.5335087800  phi=82.715  theta=22.102
3636,-436.52995282,-436.67243943483874,0.14248661483873093,89.41170073848355,Step 3635  E=-436.5299528200  phi=83.669  theta=22.726
3640,-436.5334152475,-436.67589299130174,0.1424777438017486,89.40613407873238,Step 3639  E=-436.5334152475  phi=84.049  theta=156.669
3644,-436.5243921776,-436.66742079765237,0.1430286200523483,89.75181414502003,Step 3643  E=-436.5243921776  phi=83.899  theta=156.095
3648,-436.5230183618,-436.6670116589093,0.14399329710931852,90.35715813768016,Step 3647  E=-436.5230183618  phi=83.432  theta=155.542
3652,-436.5208731185,-436.66523730969,0.1443641911899931,90.5898976871774,Step 3651  E=-436.5208731185  phi=82.983  theta=154.900
3656,-436.5311095435,-436.67548949874634,0.14437995524633607,90.59978978188227,Step 3655  E=-436.5311095435  phi=82.866  theta=154.082
3660,-436.5368146592,-436.68168800633515,0.1448733471351602,90.90939786654529,Step 3659  E=-436.5368146592  phi=83.224  theta=153.050
3664,-436.5363424055,-436.6822652126141,0.14592280711406147,91.5679439459559,Step 3663  E=-436.5363424055  phi=84.026  theta=151.773
3668,-436.5297449772,-436.67677020420285,0.1470252270028709,92.25972287057941,Step 3667  E=-436.5297449772  phi=85.139  theta=150.351
3672,-436.5265316651,-436.6745294760162,0.1479978109161948,92.87002849051152,Step 3671  E=-436.5265316651  phi=86.432  theta=149.070
3676,-436.5215961565,-436.6706272131839,0.1490310566838957,93.51839999877944,Step 3675  E=-436.5215961565  phi=87.839  theta=148.118
3680,-436.5136290707,-436.6639532069793,0.15032413627926644,94.32981969559226,Step 3679  E=-436.5136290707  phi=89.367  theta=147.454
3684,-436.5131334544,-436.6645511587053,0.15141770430528823,95.0160439924534,Step 3683  E=-436.5131334544  phi=91.057  theta=146.996
3688,-436.5187290787,-436.67011317530375,0.15138409660374919,94.99495484133618,Step 3687  E=-436.5187290787  phi=92.920  theta=146.649
3692,-436.5260221787,-436.6769080615037,0.1508858828037205,94.6823209617092,Step 3691  E=-436.5260221787  phi=94.857  theta=146.332
3696,-436.5250896838,-436.6763320648716,0.15124238107159726,94.90602700228895,Step 3695  E=-436.5250896838  phi=96.638  theta=146.030
3700,-436.5226021848,-436.6746309414069,0.15202875660691006,95.39948510086917,Step 3699  E=-436.5226021848  phi=97.981  theta=145.676
3704,-436.5226290867,-436.67482115555595,0.15219206885592484,95.5019650843565,Step 3703  E=-436.5226290867  phi=98.698  theta=145.187
3708,-436.5196591749,-436.6720464525633,0.15238727766325155,95.62446046037456,Step 3707  E=-436.5196591749  phi=98.800  theta=144.593
3712,-436.513908158,-436.6675884553898,0.15368029738982614,96.4358425889506,Step 3711  E=-436.5139081580  phi=98.498  theta=143.945
3716,-436.5088888557,-436.66400146456294,0.1551126088629644,97.33463160815414,Step 3715  E=-436.5088888557  phi=98.106  theta=143.205
3720,-436.5115956305,-436.66702535284577,0.15542972234578656,97.53362332297819,Step 3719  E=-436.5115956305  phi=97.889  theta=142.291
3724,-436.5176516606,-436.67314318572227,0.15549152512227238,97.57240515074645,Step 3723  E=-436.5176516606  phi=97.937  theta=141.133
3728,-436.5194780125,-436.6759414331214,0.15646342062143503,98.1822787842703,Step 3727  E=-436.5194780125  phi=98.184  theta=139.720
3732,-436.5184405855,-436.676239170476,0.15779858497597843,99.02010706617762,Step 3731  E=-436.5184405855  phi=98.542  theta=138.044
3736,-436.5179627004,-436.6760829614103,0.15812026101031051,99.22196182530006,Step 3735  E=-436.5179627004  phi=98.992  theta=136.065
3740,-436.516434236,-436.6739387294982,0.15750449349820883,98.83556187763598,Step 3739  E=-436.5164342360  phi=99.607  theta=133.853
3744,-436.5143691194,-436.67214794996653,0.15777883056654218,99.00771098710186,Step 3743  E=-436.5143691194  phi=100.533  theta=131.602
3748,-436.5148728325,-436.67383853964026,0.15896570714028257,99.7524872816675,Step 3747  E=-436.5148728325  phi=101.908  theta=129.448
3752,-436.5158113802,-436.67434410217913,0.15853272197915658,99.4807849909322,Step 3751  E=-436.5158113802  phi=103.763  theta=127.543
3756,-436.5141266245,-436.67066713374606,0.15654050924604235,98.23065262655388,Step 3755  E=-436.5141266245  phi=105.942  theta=126.102
3760,-436.5108886239,-436.66675994296446,0.15587131906448803,97.81072944767854,Step 3759  E=-436.5108886239  phi=108.114  theta=125.178
3764,-436.5110221044,-436.6674282855338,0.15640618113377514,98.14636046347319,Step 3763  E=-436.5110221044  phi=109.894  theta=124.768
3768,-436.5117466584,-436.66732051340176,0.15557385500176224,97.62406793012481,Step 3767  E=-436.5117466584  phi=111.008  theta=125.193
3772,-436.5154580272,-436.6694757922571,0.1540177650571195,96.64760674736716,Step 3771  E=-436.5154580272  phi=111.450  theta=126.793
3776,-436.5183099769,-436.67275238523337,0.15444240833335243,96.91407442630052,Step 3775  E=-436.5183099769  phi=111.512  theta=129.414
3780,-436.5235994094,-436.68008748769114,0.1564880782911473,98.19775170562306,Step 3779  E=-436.5235994094  phi=111.579  theta=132.562
3784,-436.5223362459,-436.6799921271709,0.15765588127089813,98.93055913925583,Step 3783  E=-436.5223362459  phi=111.837  theta=135.566
3788,-436.5168541404,-436.6746596864041,0.15780554600405594,99.02447517724548,Step 3787  E=-436.5168541404  phi=112.206  theta=137.820
3792,-436.5080328852,-436.66689672657674,0.1588638413767285,99.68856554995465,Step 3791  E=-436.5080328852  phi=112.527  theta=139.245
3796,-436.5070780022,-436.66811583954,0.1610378373400181,101.0527686134938,Step 3795  E=-436.5070780022  phi=112.721  theta=140.045
3800,-436.5047915694,-436.6666084102225,0.16181684082249603,101.54160067907686,Step 3799  E=-436.5047915694  phi=112.820  theta=140.161
3804,-436.5075584879,-436.66825685404336,0.16069836614337873,100.83974722143107,Step 3803  E=-436.5075584879  phi=112.939  theta=139.471
3808,-436.5078225423,-436.66810987559506,0.1602873332950594,100.58182021495955,Step 3807  E=-436.5078225423  phi=113.243  theta=138.050
3812,-436.5154727655,-436.6762956904622,0.16082292496218997,100.91790906031324,Step 3811  E=-436.5154727655  phi=113.932  theta=136.059
3816,-436.5186155779,-436.67840454019887,0.15978896229887596,100.26908769325617,Step 3815  E=-436.5186155779  phi=115.171  theta=133.711
3820,-436.5218460457,-436.67946980313513,0.15762375743514667,98.91040112797855,Step 3819  E=-436.5218460457  phi=116.921  theta=131.450
3824,-436.5143007022,-436.6708964679519,0.15659576575188794,98.26532660747561,Step 3823  E=-436.5143007022  phi=118.839  theta=129.641
3828,-436.5096589637,-436.666165852709,0.15650688900899468,98.20955560928621,Step 3827  E=-436.5096589637  phi=120.436  theta=128.398
3832,-436.504671308,-436.660255076788,0.15558376878800573,97.63028892491643,Step 3831  E=-436.5046713080  phi=121.363  theta=127.940
3836,-436.512073307,-436.6660310579394,0.1539577509394121,96.60994731992824,Step 3835  E=-436.5120733070  phi=121.611  theta=128.550
3840,-436.5137229567,-436.6669297560097,0.15320679930971437,96.13871805772978,Step 3839  E=-436.5137229567  phi=121.504  theta=130.273
3844,-436.5194879254,-436.6735564191907,0.15406849379064624,96.67943950826242,Step 3843  E=-436.5194879254  phi=121.499  theta=132.796
3848,-436.5172226035,-436.67227018570975,0.155047582209761,97.29382676720239,Step 3847  E=-436.5172226035  phi=121.896  theta=135.493
3852,-436.5211275259,-436.67645983020986,0.15533230430986578,97.47249258249327,Step 3851  E=-436.5211275259  phi=122.661  theta=137.655
3856,-436.5125150972,-436.6685122391345,0.1559971419345061,97.88968449066869,Step 3855  E=-436.5125150972  phi=123.552  theta=139.038
3860,-436.5134634481,-436.67090935997555,0.15744591187552714,98.79880135439723,Step 3859  E=-436.5134634481  phi=124.351  theta=139.763
3864,-436.5081069233,-436.6660912040196,0.15798428071963144,99.13663290461308,Step 3863  E=-436.5081069233  phi=124.989  theta=139.815
3868,-436.5159331907,-436.67289852413126,0.15696533343123065,98.49723382757067,Step 3867  E=-436.5159331907  phi=125.513  theta=139.176
3872,-436.5159350242,-436.6715353164851,0.15560029228510075,97.64065757588821,Step 3871  E=-436.5159350242  phi=126.015  theta=137.980
3876,-436.520820303,-436.67598703595877,0.1551667329587758,97.3685949910509,Step 3875  E=-436.5208203030  phi=126.599  theta=136.441
3880,-436.5143502448,-436.66953040591915,0.15518016111911948,97.37702128888579,Step 3879  E=-436.5143502448  phi=127.367  theta=134.869
3884,-436.5192858175,-436.67397484075593,0.15468902325591216,97.0688276266521,Step 3883  E=-436.5192858175  phi=128.347  theta=133.704
3888,-436.5130482285,-436.66692576795305,0.15387753945304894,96.55961385230667,Step 3887  E=-436.5130482285  phi=129.397  theta=133.143
3892,-436.5136110077,-436.66737910911144,0.15376810141145825,96.49094044438559,Step 3891  E=-436.5136110077  phi=130.249  theta=133.047
3896,-436.510830093,-436.66477655736617,0.15394646436618586,96.60286488829905,Step 3895  E=-436.5108300930  phi=130.719  theta=133.355
3900,-436.5210854882,-436.6747900079944,0.15370451979435984,96.45104237728009,Step 3899  E=-436.5210854882  phi=130.825  theta=134.085
3904,-436.520285604,-436.67345727304536,0.1531716690453777,96.11667348403219,Step 3903  E=-436.5202856040  phi=130.748  theta=135.158
3908,-436.5211021226,-436.67438921849566,0.1532870958956778,96.18910492615674,Step 3907  E=-436.5211021226  phi=130.745  theta=136.463
3912,-436.5155561014,-436.6698485982963,0.15429249689628932,96.820003579273,Step 3911  E=-436.5155561014  phi=131.035  theta=137.880
3916,-436.5154569016,-436.67048497442283,0.15502807282285858,97.28158444208795,Step 3915  E=-436.5154569016  phi=131.705  theta=139.158
3920,-436.5106590937,-436.66554832976533,0.154889236065344,97.19446306139935,Step 3919  E=-436.5106590937  phi=132.702  theta=140.110
3924,-436.5138890343,-436.66881807707296,0.15492904277294883,97.21944214755266,Step 3923  E=-436.5138890343  phi=133.919  theta=140.788
3928,-436.5154594442,-436.67082554319103,0.15536609899100995,97.49369906508419,Step 3927  E=-436.5154594442  phi=135.264  theta=141.291
3932,-436.5188555185,-436.67400881110774,0.1551532926077357,97.3601610434385,Step 3931  E=-436.5188555185  phi=136.649  theta=141.636
3936,-436.5191281251,-436.67338511190684,0.15425698680684263,96.79772066172038,Step 3935  E=-436.5191281251  phi=137.970  theta=141.841
3940,-436.5224840219,-436.67628317137905,0.15379914947902762,96.51042340093673,Step 3939  E=-436.5224840219  phi=139.112  theta=141.924
3944,-436.5220251857,-436.6759626145594,0.15393742885942174,96.59719502220162,Step 3943  E=-436.5220251857  phi=139.994  theta=141.904
3948,-436.5173500905,-436.671688086007,0.15433799550703498,96.84855438857261,Step 3947  E=-436.5173500905  phi=140.565  theta=141.808
3952,-436.5107689615,-436.66590432565664,0.1551353641566493,97.3489107705265,Step 3951  E=-436.5107689615  phi=140.793  theta=141.588
3956,-436.505911582,-436.6619728826518,0.15606130065179968,97.92994469361415,Step 3955  E=-436.5059115820  phi=140.696  theta=141.148
3960,-436.506711792,-436.6637129297056,0.1570011377056062,98.51970134895329,Step 3959  E=-436.5067117920  phi=140.352  theta=140.427
3964,-436.5123170673,-436.6703592076443,0.15804214034432107,99.17294036727155,Step 3963  E=-436.5123170673  phi=139.858  theta=40.608
3968,-436.5182293864,-436.6768325119526,0.158603125552645,99.52496390030409,Step 3967  E=-436.5182293864  phi=139.291  theta=41.930
3972,-436.5217175123,-436.6802511429388,0.15853363063882853,99.48135518348505,Step 3971  E=-436.5217175123  phi=138.728  theta=43.408
3976,-436.5205580863,-436.6791102404871,0.15855215418707758,99.49297888550458,Step 3975  E=-436.5205580863  phi=138.260  theta=44.897
3980,-436.5134693776,-436.6725191593906,0.1590497817905998,99.8052449212701,Step 3979  E=-436.5134693776  phi=137.969  theta=46.267
3984,-436.5043076175,-436.66365037014134,0.15934275264135067,99.9890869057406,Step 3983  E=-436.5043076175  phi=137.925  theta=47.371
3988,-436.4998102418,-436.6585459977656,0.1587357559656084,99.60819074098752,Step 3987  E=-436.4998102418  phi=138.185  theta=48.116
3992,-436.5017347647,-436.6596158742629,0.15788110956287937,99.0718920263011,Step 3991  E=-436.5017347647  phi=138.809  theta=48.489
3996,-436.5129422329,-436.67080781802906,0.15786558512905913,99.06215029699943,Step 3995  E=-436.5129422329  phi=139.818  theta=48.485
4000,-436.5189554843,-436.67733856058084,0.15838307628081338,99.38688089746906,Step 3999  E=-436.5189554843  phi=141.134  theta=48.199
